Sub_ID,Student_ID,Country,Age_Group,Education_Level,Plan_Type,Plan_Price_USD,Sub_Start_Date,Sub_End_Date,Sub_Start_Month,Sub_Start_Year,Churned,Churn_Reason,Churn_Date,Days_Active,Renewal_Number,Revenue_USD
SUB_04248,STU_03394,United Kingdom,18-22,Postgraduate,Quarterly,19.99,2023-02-08,2023-03-05,2023-02,2023,Yes,Price Too High,2023-03-05,25,1,5.55
SUB_04249,STU_03395,India,18-22,Undergraduate,Monthly,9.99,2022-11-13,2022-12-13,2022-11,2022,No,,,30,1,9.99
SUB_04250,STU_03395,India,18-22,Undergraduate,Monthly,9.99,2022-12-13,2023-01-12,2022-12,2022,No,,,30,2,9.99
SUB_04251,STU_03395,India,18-22,Undergraduate,Monthly,9.99,2023-01-12,2023-02-11,2023-01,2023,No,,,30,3,9.99
SUB_04252,STU_03396,United Kingdom,18-22,Postgraduate,Quarterly,19.99,2023-03-16,2023-06-14,2023-03,2023,No,,,90,1,19.99
SUB_04253,STU_03396,United Kingdom,18-22,Postgraduate,Quarterly,19.99,2023-06-14,2023-09-12,2023-06,2023,No,,,90,2,19.99
SUB_04254,STU_03396,United Kingdom,18-22,Postgraduate,Quarterly,19.99,2023-09-12,2023-12-11,2023-09,2023,No,,,90,3,19.99
SUB_04255,STU_03397,India,23-27,Undergraduate,Monthly,9.99,2024-01-24,2024-02-16,2024-01,2024,Yes,Other,2024-02-16,23,1,7.66
SUB_04256,STU_03398,United States,18-22,Undergraduate,Quarterly,19.99,2023-07-08,2023-10-06,2023-07,2023,No,,,90,1,19.99
SUB_04257,STU_03398,United States,18-22,Undergraduate,Quarterly,19.99,2023-10-06,2024-01-04,2023-10,2023,No,,,90,2,19.99
SUB_04258,STU_03399,India,18-22,Undergraduate,Annual,59.99,2022-09-30,2023-09-30,2022-09,2022,No,,,365,1,59.99
SUB_04259,STU_03400,United States,18-22,Other,Monthly,9.99,2023-04-23,2023-05-23,2023-04,2023,No,,,30,1,9.99
SUB_04260,STU_03401,India,23-27,Undergraduate,Quarterly,19.99,2024-05-27,2024-06-28,2024-05,2024,Yes,Found Better Alternative,2024-06-28,32,1,7.11
SUB_04261,STU_03402,United States,18-22,Other,Annual,59.99,2024-01-26,2025-01-25,2024-01,2024,No,,,365,1,59.99
SUB_04262,STU_03404,United Kingdom,28+,Undergraduate,Annual,59.99,2024-03-13,2025-03-13,2024-03,2024,No,,,365,1,59.99
SUB_04263,STU_03405,United States,18-22,Undergraduate,Monthly,9.99,2023-12-07,2023-12-21,2023-12,2023,Yes,Found Better Alternative,2023-12-21,14,1,4.66
SUB_04264,STU_03406,United States,18-22,Undergraduate,Monthly,9.99,2023-10-28,2023-11-27,2023-10,2023,No,,,30,1,9.99
SUB_04265,STU_03406,United States,18-22,Undergraduate,Monthly,9.99,2023-11-27,2023-12-02,2023-11,2023,Yes,Not Useful Anymore,2023-12-02,5,2,1.67
SUB_04266,STU_03407,United States,18-22,Postgraduate,Monthly,9.99,2024-04-16,2024-04-19,2024-04,2024,Yes,Price Too High,2024-04-19,3,1,1.0
SUB_04267,STU_03408,Canada,18-22,Undergraduate,Quarterly,19.99,2024-03-19,2024-04-25,2024-03,2024,Yes,Found Better Alternative,2024-04-25,37,1,8.22
SUB_04268,STU_03410,United States,23-27,Undergraduate,Monthly,9.99,2023-07-31,2023-08-27,2023-07,2023,Yes,Price Too High,2023-08-27,27,1,8.99
SUB_04269,STU_03412,India,18-22,Other,Monthly,9.99,2023-11-23,2023-12-23,2023-11,2023,No,,,30,1,9.99
SUB_04270,STU_03412,India,18-22,Other,Monthly,9.99,2023-12-23,2024-01-22,2023-12,2023,No,,,30,2,9.99
SUB_04271,STU_03412,India,18-22,Other,Monthly,9.99,2024-01-22,2024-01-31,2024-01,2024,Yes,Found Better Alternative,2024-01-31,9,3,3.0
SUB_04272,STU_03413,India,28+,Undergraduate,Quarterly,19.99,2022-12-25,2023-03-20,2022-12,2022,Yes,Not Useful Anymore,2023-03-20,85,1,18.88
SUB_04273,STU_03414,United States,28+,Undergraduate,Monthly,9.99,2024-06-20,2024-06-29,2024-06,2024,Yes,Found Better Alternative,2024-06-29,9,1,3.0
SUB_04274,STU_03415,Canada,23-27,Undergraduate,Monthly,9.99,2022-06-06,2022-06-21,2022-06,2022,Yes,Found Better Alternative,2022-06-21,15,1,5.0
SUB_04275,STU_03416,India,18-22,Postgraduate,Annual,59.99,2023-07-12,2024-05-14,2023-07,2023,Yes,Found Better Alternative,2024-05-14,307,1,50.46
SUB_04276,STU_03417,United States,18-22,Postgraduate,Annual,59.99,2022-10-18,2023-10-18,2022-10,2022,No,,,365,1,59.99
SUB_04277,STU_03418,India,18-22,Postgraduate,Monthly,9.99,2022-09-20,2022-10-03,2022-09,2022,Yes,Found Better Alternative,2022-10-03,13,1,4.33
SUB_04278,STU_03419,India,23-27,Postgraduate,Monthly,9.99,2022-09-23,2022-10-21,2022-09,2022,Yes,Not Useful Anymore,2022-10-21,28,1,9.32
SUB_04279,STU_03421,United States,23-27,Postgraduate,Monthly,9.99,2024-01-28,2024-02-20,2024-01,2024,Yes,Found Better Alternative,2024-02-20,23,1,7.66
SUB_04280,STU_03422,India,23-27,PhD,Annual,59.99,2024-06-24,2025-06-24,2024-06,2024,No,,,365,1,59.99
SUB_04281,STU_03423,India,28+,Undergraduate,Quarterly,19.99,2023-12-29,2024-01-04,2023-12,2023,Yes,Found Better Alternative,2024-01-04,6,1,1.33
SUB_04282,STU_03424,United Kingdom,28+,Postgraduate,Quarterly,19.99,2024-03-01,2024-05-30,2024-03,2024,No,,,90,1,19.99
SUB_04283,STU_03424,United Kingdom,28+,Postgraduate,Quarterly,19.99,2024-05-30,2024-08-28,2024-05,2024,No,,,90,2,19.99
SUB_04284,STU_03425,Canada,23-27,Undergraduate,Monthly,9.99,2022-10-04,2022-11-02,2022-10,2022,Yes,Price Too High,2022-11-02,29,1,9.66
SUB_04285,STU_03426,Canada,18-22,Postgraduate,Monthly,9.99,2023-11-27,2023-12-07,2023-11,2023,Yes,Found Better Alternative,2023-12-07,10,1,3.33
SUB_04286,STU_03427,India,18-22,Postgraduate,Monthly,9.99,2023-03-19,2023-04-03,2023-03,2023,Yes,Price Too High,2023-04-03,15,1,5.0
SUB_04287,STU_03428,India,18-22,PhD,Annual,59.99,2022-06-30,2023-06-08,2022-06,2022,Yes,Not Useful Anymore,2023-06-08,343,1,56.37
SUB_04288,STU_03429,United Kingdom,18-22,Undergraduate,Quarterly,19.99,2023-05-17,2023-08-15,2023-05,2023,No,,,90,1,19.99
SUB_04289,STU_03430,United States,18-22,Postgraduate,Quarterly,19.99,2024-02-08,2024-05-03,2024-02,2024,Yes,Found Better Alternative,2024-05-03,85,1,18.88
SUB_04290,STU_03431,India,23-27,Undergraduate,Monthly,9.99,2023-08-25,2023-09-23,2023-08,2023,Yes,Found Better Alternative,2023-09-23,29,1,9.66
SUB_04291,STU_03433,India,18-22,Undergraduate,Annual,59.99,2023-11-24,2024-11-23,2023-11,2023,No,,,365,1,59.99
SUB_04292,STU_03434,Others,18-22,PhD,Monthly,9.99,2023-04-10,2023-05-04,2023-04,2023,Yes,Price Too High,2023-05-04,24,1,7.99
SUB_04293,STU_03435,Canada,23-27,Postgraduate,Annual,59.99,2023-11-25,2024-11-24,2023-11,2023,No,,,365,1,59.99
SUB_04294,STU_03436,United States,18-22,Undergraduate,Annual,59.99,2023-06-21,2024-06-20,2023-06,2023,No,,,365,1,59.99
SUB_04295,STU_03437,India,18-22,Undergraduate,Monthly,9.99,2023-10-05,2023-10-24,2023-10,2023,Yes,Not Useful Anymore,2023-10-24,19,1,6.33
SUB_04296,STU_03438,United States,18-22,Postgraduate,Monthly,9.99,2022-10-26,2022-11-14,2022-10,2022,Yes,Price Too High,2022-11-14,19,1,6.33
SUB_04297,STU_03439,India,23-27,Undergraduate,Monthly,9.99,2024-03-20,2024-04-09,2024-03,2024,Yes,Other,2024-04-09,20,1,6.66
SUB_04298,STU_03440,India,18-22,Undergraduate,Monthly,9.99,2023-07-17,2023-08-16,2023-07,2023,No,,,30,1,9.99
SUB_04299,STU_03440,India,18-22,Undergraduate,Monthly,9.99,2023-08-16,2023-08-28,2023-08,2023,Yes,Price Too High,2023-08-28,12,2,4.0
SUB_04300,STU_03441,India,18-22,Undergraduate,Quarterly,19.99,2023-08-24,2023-11-22,2023-08,2023,No,,,90,1,19.99
SUB_04301,STU_03441,India,18-22,Undergraduate,Quarterly,19.99,2023-11-22,2024-02-20,2023-11,2023,No,,,90,2,19.99
SUB_04302,STU_03442,India,23-27,Postgraduate,Annual,59.99,2022-09-04,2023-09-04,2022-09,2022,No,,,365,1,59.99
SUB_04303,STU_03443,United States,28+,Postgraduate,Monthly,9.99,2022-11-04,2022-12-04,2022-11,2022,No,,,30,1,9.99
SUB_04304,STU_03443,United States,28+,Postgraduate,Monthly,9.99,2022-12-04,2023-01-03,2022-12,2022,No,,,30,2,9.99
SUB_04305,STU_03444,United States,18-22,Postgraduate,Monthly,9.99,2022-07-03,2022-08-02,2022-07,2022,No,,,30,1,9.99
SUB_04306,STU_03444,United States,18-22,Postgraduate,Monthly,9.99,2022-08-02,2022-09-01,2022-08,2022,No,,,30,2,9.99
SUB_04307,STU_03445,India,18-22,Other,Quarterly,19.99,2023-08-28,2023-09-21,2023-08,2023,Yes,Price Too High,2023-09-21,24,1,5.33
SUB_04308,STU_03446,India,23-27,Other,Annual,59.99,2023-03-16,2023-09-03,2023-03,2023,Yes,Price Too High,2023-09-03,171,1,28.1
SUB_04309,STU_03447,Others,18-22,Undergraduate,Monthly,9.99,2022-11-02,2022-12-02,2022-11,2022,No,,,30,1,9.99
SUB_04310,STU_03448,India,18-22,Undergraduate,Monthly,9.99,2022-07-09,2022-08-08,2022-07,2022,No,,,30,1,9.99
SUB_04311,STU_03448,India,18-22,Undergraduate,Monthly,9.99,2022-08-08,2022-09-07,2022-08,2022,No,,,30,2,9.99
SUB_04312,STU_03448,India,18-22,Undergraduate,Monthly,9.99,2022-09-07,2022-09-10,2022-09,2022,Yes,Price Too High,2022-09-10,3,3,1.0
SUB_04313,STU_03449,Others,28+,Undergraduate,Quarterly,19.99,2024-03-19,2024-04-06,2024-03,2024,Yes,Found Better Alternative,2024-04-06,18,1,4.0
SUB_04314,STU_03450,United States,18-22,Undergraduate,Annual,59.99,2023-06-13,2024-06-12,2023-06,2023,No,,,365,1,59.99
SUB_04315,STU_03451,United Kingdom,23-27,Undergraduate,Monthly,9.99,2023-05-13,2023-05-30,2023-05,2023,Yes,Not Useful Anymore,2023-05-30,17,1,5.66
SUB_04316,STU_03452,United States,18-22,Undergraduate,Annual,59.99,2023-07-28,2024-07-27,2023-07,2023,No,,,365,1,59.99
SUB_04317,STU_03453,Australia,23-27,Other,Monthly,9.99,2023-06-18,2023-07-18,2023-06,2023,No,,,30,1,9.99
SUB_04318,STU_03453,Australia,23-27,Other,Monthly,9.99,2023-07-18,2023-08-16,2023-07,2023,Yes,Other,2023-08-16,29,2,9.66
SUB_04319,STU_03454,Others,23-27,Undergraduate,Monthly,9.99,2022-09-15,2022-10-15,2022-09,2022,No,,,30,1,9.99
SUB_04320,STU_03454,Others,23-27,Undergraduate,Monthly,9.99,2022-10-15,2022-10-19,2022-10,2022,Yes,Price Too High,2022-10-19,4,2,1.33
SUB_04321,STU_03455,United States,28+,Postgraduate,Annual,59.99,2023-09-16,2024-09-15,2023-09,2023,No,,,365,1,59.99
SUB_04322,STU_03456,United States,23-27,Postgraduate,Annual,59.99,2022-08-30,2023-08-30,2022-08,2022,No,,,365,1,59.99
SUB_04323,STU_03458,India,28+,PhD,Monthly,9.99,2022-10-11,2022-11-10,2022-10,2022,No,,,30,1,9.99
SUB_04324,STU_03459,Canada,23-27,Postgraduate,Monthly,9.99,2023-08-25,2023-09-24,2023-08,2023,No,,,30,1,9.99
SUB_04325,STU_03459,Canada,23-27,Postgraduate,Monthly,9.99,2023-09-24,2023-10-24,2023-09,2023,No,,,30,2,9.99
SUB_04326,STU_03460,United Kingdom,18-22,Undergraduate,Monthly,9.99,2023-05-21,2023-06-20,2023-05,2023,No,,,30,1,9.99
SUB_04327,STU_03460,United Kingdom,18-22,Undergraduate,Monthly,9.99,2023-06-20,2023-07-20,2023-06,2023,No,,,30,2,9.99
SUB_04328,STU_03460,United Kingdom,18-22,Undergraduate,Monthly,9.99,2023-07-20,2023-07-29,2023-07,2023,Yes,Found Better Alternative,2023-07-29,9,3,3.0
SUB_04329,STU_03461,India,23-27,Undergraduate,Monthly,9.99,2023-06-09,2023-06-30,2023-06,2023,Yes,Not Useful Anymore,2023-06-30,21,1,6.99
SUB_04330,STU_03462,United States,18-22,Undergraduate,Annual,59.99,2023-03-26,2024-03-25,2023-03,2023,No,,,365,1,59.99
SUB_04331,STU_03463,United States,18-22,Undergraduate,Monthly,9.99,2023-01-02,2023-01-25,2023-01,2023,Yes,Not Useful Anymore,2023-01-25,23,1,7.66
SUB_04332,STU_03464,India,18-22,Postgraduate,Quarterly,19.99,2023-09-09,2023-12-08,2023-09,2023,No,,,90,1,19.99
SUB_04333,STU_03464,India,18-22,Postgraduate,Quarterly,19.99,2023-12-08,2023-12-28,2023-12,2023,Yes,Not Useful Anymore,2023-12-28,20,2,4.44
SUB_04334,STU_03465,United Kingdom,23-27,Postgraduate,Monthly,9.99,2023-11-17,2023-12-17,2023-11,2023,No,,,30,1,9.99
SUB_04335,STU_03466,India,18-22,Undergraduate,Monthly,9.99,2023-12-15,2023-12-26,2023-12,2023,Yes,Not Useful Anymore,2023-12-26,11,1,3.66
SUB_04336,STU_03467,United Kingdom,28+,Undergraduate,Annual,59.99,2022-09-24,2023-09-24,2022-09,2022,No,,,365,1,59.99
SUB_04337,STU_03468,India,23-27,Undergraduate,Annual,59.99,2023-04-25,2024-04-24,2023-04,2023,No,,,365,1,59.99
SUB_04338,STU_03469,India,18-22,Undergraduate,Monthly,9.99,2022-07-02,2022-08-01,2022-07,2022,No,,,30,1,9.99
SUB_04339,STU_03470,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-06-10,2022-07-10,2022-06,2022,No,,,30,1,9.99
SUB_04340,STU_03470,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-07-10,2022-08-09,2022-07,2022,No,,,30,2,9.99
SUB_04341,STU_03471,India,28+,Undergraduate,Quarterly,19.99,2023-11-21,2023-12-30,2023-11,2023,Yes,Not Useful Anymore,2023-12-30,39,1,8.66
SUB_04342,STU_03472,United States,23-27,Postgraduate,Monthly,9.99,2022-09-20,2022-10-20,2022-09,2022,No,,,30,1,9.99
SUB_04343,STU_03472,United States,23-27,Postgraduate,Monthly,9.99,2022-10-20,2022-11-19,2022-10,2022,No,,,30,2,9.99
SUB_04344,STU_03472,United States,23-27,Postgraduate,Monthly,9.99,2022-11-19,2022-12-19,2022-11,2022,No,,,30,3,9.99
SUB_04345,STU_03474,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-10-18,2023-11-13,2023-10,2023,Yes,Technical Issues,2023-11-13,26,1,8.66
SUB_04346,STU_03475,United Kingdom,23-27,Undergraduate,Monthly,9.99,2023-09-28,2023-10-28,2023-09,2023,No,,,30,1,9.99
SUB_04347,STU_03475,United Kingdom,23-27,Undergraduate,Monthly,9.99,2023-10-28,2023-11-11,2023-10,2023,Yes,Price Too High,2023-11-11,14,2,4.66
SUB_04348,STU_03476,Canada,18-22,Other,Monthly,9.99,2023-07-04,2023-07-22,2023-07,2023,Yes,Not Useful Anymore,2023-07-22,18,1,5.99
SUB_04349,STU_03477,United States,18-22,Postgraduate,Monthly,9.99,2022-08-06,2022-09-05,2022-08,2022,No,,,30,1,9.99
SUB_04350,STU_03477,United States,18-22,Postgraduate,Monthly,9.99,2022-09-05,2022-10-05,2022-09,2022,No,,,30,2,9.99
SUB_04351,STU_03477,United States,18-22,Postgraduate,Monthly,9.99,2022-10-05,2022-11-04,2022-10,2022,No,,,30,3,9.99
SUB_04352,STU_03477,United States,18-22,Postgraduate,Monthly,9.99,2022-11-04,2022-12-04,2022-11,2022,No,,,30,4,9.99
SUB_04353,STU_03479,Others,18-22,Undergraduate,Monthly,9.99,2023-01-26,2023-02-25,2023-01,2023,No,,,30,1,9.99
SUB_04354,STU_03480,Australia,23-27,Postgraduate,Monthly,9.99,2023-10-05,2023-10-27,2023-10,2023,Yes,Price Too High,2023-10-27,22,1,7.33
SUB_04355,STU_03482,Australia,18-22,Undergraduate,Quarterly,19.99,2022-10-09,2023-01-07,2022-10,2022,No,,,90,1,19.99
SUB_04356,STU_03482,Australia,18-22,Undergraduate,Quarterly,19.99,2023-01-07,2023-04-07,2023-01,2023,No,,,90,2,19.99
SUB_04357,STU_03482,Australia,18-22,Undergraduate,Quarterly,19.99,2023-04-07,2023-07-06,2023-04,2023,No,,,90,3,19.99
SUB_04358,STU_03483,United States,28+,Undergraduate,Quarterly,19.99,2024-03-01,2024-04-25,2024-03,2024,Yes,Found Better Alternative,2024-04-25,55,1,12.22
SUB_04359,STU_03484,United States,18-22,Undergraduate,Quarterly,19.99,2024-02-04,2024-03-01,2024-02,2024,Yes,Found Better Alternative,2024-03-01,26,1,5.77
SUB_04360,STU_03485,India,18-22,Undergraduate,Monthly,9.99,2023-10-27,2023-11-26,2023-10,2023,No,,,30,1,9.99
SUB_04361,STU_03485,India,18-22,Undergraduate,Monthly,9.99,2023-11-26,2023-12-26,2023-11,2023,No,,,30,2,9.99
SUB_04362,STU_03485,India,18-22,Undergraduate,Monthly,9.99,2023-12-26,2024-01-25,2023-12,2023,No,,,30,3,9.99
SUB_04363,STU_03485,India,18-22,Undergraduate,Monthly,9.99,2024-01-25,2024-02-24,2024-01,2024,No,,,30,4,9.99
SUB_04364,STU_03486,India,18-22,Undergraduate,Annual,59.99,2022-07-06,2023-07-06,2022-07,2022,No,,,365,1,59.99
SUB_04365,STU_03486,India,18-22,Undergraduate,Annual,59.99,2023-07-06,2024-07-05,2023-07,2023,No,,,365,2,59.99
SUB_04366,STU_03487,United States,28+,Undergraduate,Monthly,9.99,2023-06-10,2023-07-02,2023-06,2023,Yes,Price Too High,2023-07-02,22,1,7.33
SUB_04367,STU_03488,India,23-27,Undergraduate,Quarterly,19.99,2023-04-12,2023-07-11,2023-04,2023,No,,,90,1,19.99
SUB_04368,STU_03488,India,23-27,Undergraduate,Quarterly,19.99,2023-07-11,2023-07-18,2023-07,2023,Yes,Found Better Alternative,2023-07-18,7,2,1.55
SUB_04369,STU_03489,India,18-22,Other,Monthly,9.99,2022-11-02,2022-12-02,2022-11,2022,No,,,30,1,9.99
SUB_04370,STU_03489,India,18-22,Other,Monthly,9.99,2022-12-02,2023-01-01,2022-12,2022,No,,,30,2,9.99
SUB_04371,STU_03490,India,23-27,Undergraduate,Monthly,9.99,2023-12-22,2023-12-26,2023-12,2023,Yes,Found Better Alternative,2023-12-26,4,1,1.33
SUB_04372,STU_03491,United States,18-22,Undergraduate,Monthly,9.99,2023-09-21,2023-10-04,2023-09,2023,Yes,Exam Season Over,2023-10-04,13,1,4.33
SUB_04373,STU_03492,United States,28+,Other,Quarterly,19.99,2023-06-23,2023-07-28,2023-06,2023,Yes,Not Useful Anymore,2023-07-28,35,1,7.77
SUB_04374,STU_03494,India,18-22,Other,Monthly,9.99,2022-06-23,2022-07-23,2022-06,2022,No,,,30,1,9.99
SUB_04375,STU_03495,Canada,18-22,PhD,Quarterly,19.99,2023-03-17,2023-06-15,2023-03,2023,No,,,90,1,19.99
SUB_04376,STU_03495,Canada,18-22,PhD,Quarterly,19.99,2023-06-15,2023-09-13,2023-06,2023,No,,,90,2,19.99
SUB_04377,STU_03496,United States,18-22,Undergraduate,Monthly,9.99,2024-02-28,2024-03-09,2024-02,2024,Yes,Found Better Alternative,2024-03-09,10,1,3.33
SUB_04378,STU_03497,India,18-22,Other,Monthly,9.99,2022-08-26,2022-09-25,2022-08,2022,No,,,30,1,9.99
SUB_04379,STU_03497,India,18-22,Other,Monthly,9.99,2022-09-25,2022-10-25,2022-09,2022,No,,,30,2,9.99
SUB_04380,STU_03497,India,18-22,Other,Monthly,9.99,2022-10-25,2022-11-24,2022-10,2022,No,,,30,3,9.99
SUB_04381,STU_03497,India,18-22,Other,Monthly,9.99,2022-11-24,2022-12-24,2022-11,2022,No,,,30,4,9.99
SUB_04382,STU_03498,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-09-11,2022-10-11,2022-09,2022,No,,,30,1,9.99
SUB_04383,STU_03498,United Kingdom,18-22,Undergraduate,Monthly,9.99,2022-10-11,2022-11-10,2022-10,2022,No,,,30,2,9.99
SUB_04384,STU_03499,India,23-27,Postgraduate,Annual,59.99,2022-08-24,2023-08-24,2022-08,2022,No,,,365,1,59.99
SUB_04385,STU_03499,India,23-27,Postgraduate,Annual,59.99,2023-08-24,2024-03-03,2023-08,2023,Yes,Found Better Alternative,2024-03-03,192,2,31.56
SUB_04386,STU_03500,India,23-27,Undergraduate,Monthly,9.99,2024-06-07,2024-06-10,2024-06,2024,Yes,Price Too High,2024-06-10,3,1,1.0
SUB_04387,STU_03501,India,23-27,Undergraduate,Annual,59.99,2023-05-14,2024-05-13,2023-05,2023,No,,,365,1,59.99
SUB_04388,STU_03502,Australia,18-22,Postgraduate,Monthly,9.99,2023-03-18,2023-04-17,2023-03,2023,No,,,30,1,9.99
SUB_04389,STU_03502,Australia,18-22,Postgraduate,Monthly,9.99,2023-04-17,2023-05-17,2023-04,2023,No,,,30,2,9.99
SUB_04390,STU_03502,Australia,18-22,Postgraduate,Monthly,9.99,2023-05-17,2023-06-16,2023-05,2023,No,,,30,3,9.99
SUB_04391,STU_03503,United Kingdom,28+,Undergraduate,Annual,59.99,2024-01-28,2025-01-27,2024-01,2024,No,,,365,1,59.99
SUB_04392,STU_03504,United States,28+,Undergraduate,Quarterly,19.99,2023-05-13,2023-05-27,2023-05,2023,Yes,Exam Season Over,2023-05-27,14,1,3.11
SUB_04393,STU_03505,Australia,18-22,Undergraduate,Monthly,9.99,2023-09-05,2023-10-05,2023-09,2023,No,,,30,1,9.99
SUB_04394,STU_03505,Australia,18-22,Undergraduate,Monthly,9.99,2023-10-05,2023-10-11,2023-10,2023,Yes,Exam Season Over,2023-10-11,6,2,2.0
SUB_04395,STU_03506,United States,18-22,Undergraduate,Quarterly,19.99,2024-01-14,2024-04-13,2024-01,2024,No,,,90,1,19.99
SUB_04396,STU_03508,India,23-27,Undergraduate,Quarterly,19.99,2022-07-14,2022-10-12,2022-07,2022,No,,,90,1,19.99
SUB_04397,STU_03509,India,23-27,Undergraduate,Monthly,9.99,2023-04-08,2023-05-08,2023-04,2023,No,,,30,1,9.99
SUB_04398,STU_03509,India,23-27,Undergraduate,Monthly,9.99,2023-05-08,2023-06-07,2023-05,2023,No,,,30,2,9.99
SUB_04399,STU_03509,India,23-27,Undergraduate,Monthly,9.99,2023-06-07,2023-07-07,2023-06,2023,No,,,30,3,9.99
SUB_04400,STU_03511,United Kingdom,23-27,Other,Annual,59.99,2023-03-18,2024-03-17,2023-03,2023,No,,,365,1,59.99
SUB_04401,STU_03513,Canada,18-22,Undergraduate,Monthly,9.99,2022-12-15,2022-12-21,2022-12,2022,Yes,Price Too High,2022-12-21,6,1,2.0
SUB_04402,STU_03514,United States,18-22,Undergraduate,Monthly,9.99,2024-06-22,2024-07-18,2024-06,2024,Yes,Found Better Alternative,2024-07-18,26,1,8.66
SUB_04403,STU_03515,United States,18-22,Undergraduate,Monthly,9.99,2023-07-24,2023-08-09,2023-07,2023,Yes,Price Too High,2023-08-09,16,1,5.33
SUB_04404,STU_03516,Others,18-22,Undergraduate,Monthly,9.99,2023-04-05,2023-05-05,2023-04,2023,No,,,30,1,9.99
SUB_04405,STU_03516,Others,18-22,Undergraduate,Monthly,9.99,2023-05-05,2023-06-04,2023-05,2023,No,,,30,2,9.99
SUB_04406,STU_03516,Others,18-22,Undergraduate,Monthly,9.99,2023-06-04,2023-06-13,2023-06,2023,Yes,Not Useful Anymore,2023-06-13,9,3,3.0
SUB_04407,STU_03517,United States,18-22,Other,Quarterly,19.99,2023-07-21,2023-10-19,2023-07,2023,No,,,90,1,19.99
SUB_04408,STU_03518,India,23-27,Other,Monthly,9.99,2023-06-07,2023-06-24,2023-06,2023,Yes,Exam Season Over,2023-06-24,17,1,5.66
SUB_04409,STU_03519,United States,18-22,Postgraduate,Annual,59.99,2023-06-20,2024-06-19,2023-06,2023,No,,,365,1,59.99
SUB_04410,STU_03521,Others,23-27,Undergraduate,Monthly,9.99,2023-12-12,2024-01-11,2023-12,2023,No,,,30,1,9.99
SUB_04411,STU_03521,Others,23-27,Undergraduate,Monthly,9.99,2024-01-11,2024-01-14,2024-01,2024,Yes,Found Better Alternative,2024-01-14,3,2,1.0
SUB_04412,STU_03522,United Kingdom,18-22,Undergraduate,Quarterly,19.99,2023-07-13,2023-10-11,2023-07,2023,No,,,90,1,19.99
SUB_04413,STU_03523,United Kingdom,23-27,Postgraduate,Annual,59.99,2024-02-15,2024-09-01,2024-02,2024,Yes,Not Useful Anymore,2024-09-01,199,1,32.71
SUB_04414,STU_03524,United States,18-22,Other,Monthly,9.99,2023-05-20,2023-06-19,2023-05,2023,No,,,30,1,9.99
SUB_04415,STU_03524,United States,18-22,Other,Monthly,9.99,2023-06-19,2023-07-06,2023-06,2023,Yes,Not Useful Anymore,2023-07-06,17,2,5.66
SUB_04416,STU_03526,United States,18-22,Undergraduate,Monthly,9.99,2023-10-08,2023-11-07,2023-10,2023,No,,,30,1,9.99
SUB_04417,STU_03526,United States,18-22,Undergraduate,Monthly,9.99,2023-11-07,2023-12-03,2023-11,2023,Yes,Technical Issues,2023-12-03,26,2,8.66
SUB_04418,STU_03527,Canada,18-22,Postgraduate,Quarterly,19.99,2024-05-25,2024-08-23,2024-05,2024,No,,,90,1,19.99
SUB_04419,STU_03528,India,18-22,PhD,Monthly,9.99,2023-10-29,2023-11-07,2023-10,2023,Yes,Found Better Alternative,2023-11-07,9,1,3.0
SUB_04420,STU_03529,United States,18-22,Postgraduate,Quarterly,19.99,2022-08-28,2022-11-26,2022-08,2022,No,,,90,1,19.99
SUB_04421,STU_03529,United States,18-22,Postgraduate,Quarterly,19.99,2022-11-26,2023-02-24,2022-11,2022,No,,,90,2,19.99
SUB_04422,STU_03529,United States,18-22,Postgraduate,Quarterly,19.99,2023-02-24,2023-05-25,2023-02,2023,No,,,90,3,19.99
SUB_04423,STU_03530,Canada,28+,Postgraduate,Monthly,9.99,2022-09-08,2022-09-28,2022-09,2022,Yes,Exam Season Over,2022-09-28,20,1,6.66
SUB_04424,STU_03533,India,18-22,Undergraduate,Monthly,9.99,2023-07-19,2023-07-22,2023-07,2023,Yes,Found Better Alternative,2023-07-22,3,1,1.0
SUB_04425,STU_03535,India,28+,PhD,Monthly,9.99,2023-12-19,2024-01-16,2023-12,2023,Yes,Not Useful Anymore,2024-01-16,28,1,9.32
SUB_04426,STU_03536,United Kingdom,18-22,Postgraduate,Quarterly,19.99,2023-11-13,2024-02-11,2023-11,2023,No,,,90,1,19.99
