Student_ID,Country,Age_Group,Education_Level,Acquisition_Source,Registration_Date,Registration_Month,Registration_Year,Month_Label,Is_Active
STU_03209,India,28+,Undergraduate,Paid Ad,2022-06-19,6,2022,2022-06,0
STU_03210,India,18-22,Undergraduate,Social Media,2022-06-13,6,2022,2022-06,0
STU_03211,United Kingdom,23-27,Undergraduate,Referral,2023-06-22,6,2023,2023-06,1
STU_03212,India,18-22,Postgraduate,Organic Search,2024-04-29,4,2024,2024-04,1
STU_03213,India,28+,Postgraduate,Organic Search,2024-04-04,4,2024,2024-04,1
STU_03214,United States,23-27,Undergraduate,Organic Search,2022-12-07,12,2022,2022-12,0
STU_03215,India,18-22,PhD,Organic Search,2024-01-02,1,2024,2024-01,1
STU_03216,India,23-27,Postgraduate,Email Campaign,2024-02-10,2,2024,2024-02,1
STU_03217,India,18-22,PhD,Email Campaign,2023-03-20,3,2023,2023-03,1
STU_03218,India,18-22,Postgraduate,Referral,2022-07-14,7,2022,2022-07,1
STU_03219,India,23-27,PhD,Referral,2023-08-21,8,2023,2023-08,1
STU_03220,United States,23-27,Other,Organic Search,2024-02-28,2,2024,2024-02,1
STU_03221,United States,23-27,Undergraduate,Referral,2023-05-10,5,2023,2023-05,1
STU_03222,India,18-22,Postgraduate,Referral,2022-12-17,12,2022,2022-12,1
STU_03223,United States,28+,Undergraduate,Social Media,2023-03-07,3,2023,2023-03,1
STU_03224,India,28+,Undergraduate,Social Media,2024-03-19,3,2024,2024-03,0
STU_03225,United States,23-27,Other,Organic Search,2023-06-17,6,2023,2023-06,1
STU_03226,Canada,23-27,Postgraduate,Email Campaign,2022-11-05,11,2022,2022-11,1
STU_03227,India,23-27,Postgraduate,Organic Search,2022-06-09,6,2022,2022-06,1
STU_03228,India,18-22,Undergraduate,Social Media,2023-07-04,7,2023,2023-07,1
STU_03229,India,28+,Other,Paid Ad,2023-07-03,7,2023,2023-07,1
STU_03230,India,18-22,Undergraduate,Referral,2023-10-05,10,2023,2023-10,1
STU_03231,India,28+,Postgraduate,Referral,2023-07-17,7,2023,2023-07,1
STU_03232,United States,18-22,Postgraduate,Organic Search,2023-08-20,8,2023,2023-08,1
STU_03233,United Kingdom,18-22,Undergraduate,Organic Search,2023-08-21,8,2023,2023-08,1
STU_03234,India,23-27,Postgraduate,Referral,2022-07-17,7,2022,2022-07,1
STU_03235,United States,23-27,PhD,Referral,2024-06-20,6,2024,2024-06,1
STU_03236,India,28+,Undergraduate,Social Media,2022-09-23,9,2022,2022-09,1
STU_03237,United States,23-27,Postgraduate,Paid Ad,2024-02-15,2,2024,2024-02,1
STU_03238,United States,18-22,Postgraduate,Organic Search,2023-11-09,11,2023,2023-11,0
STU_03239,India,23-27,Postgraduate,Referral,2023-08-07,8,2023,2023-08,1
STU_03240,Australia,23-27,Postgraduate,Organic Search,2023-05-23,5,2023,2023-05,1
STU_03241,India,23-27,Undergraduate,Organic Search,2022-09-07,9,2022,2022-09,1
STU_03242,Canada,23-27,Undergraduate,Paid Ad,2023-11-25,11,2023,2023-11,1
STU_03243,Canada,23-27,Postgraduate,Paid Ad,2023-08-02,8,2023,2023-08,1
STU_03244,United States,23-27,Undergraduate,Social Media,2022-08-01,8,2022,2022-08,0
STU_03245,Canada,18-22,Postgraduate,Social Media,2023-02-05,2,2023,2023-02,0
STU_03246,United States,18-22,Postgraduate,Email Campaign,2023-10-27,10,2023,2023-10,1
STU_03247,India,23-27,Postgraduate,Referral,2023-10-09,10,2023,2023-10,0
STU_03248,Australia,23-27,Postgraduate,Organic Search,2023-12-08,12,2023,2023-12,1
STU_03249,India,18-22,Postgraduate,Organic Search,2023-02-09,2,2023,2023-02,1
STU_03250,United States,23-27,Undergraduate,Organic Search,2022-11-06,11,2022,2022-11,0
STU_03251,United States,28+,Postgraduate,Organic Search,2022-09-10,9,2022,2022-09,0
STU_03252,United States,23-27,Undergraduate,Paid Ad,2023-09-16,9,2023,2023-09,1
STU_03253,Australia,18-22,Other,Paid Ad,2024-06-23,6,2024,2024-06,1
STU_03254,India,23-27,Postgraduate,Social Media,2024-03-28,3,2024,2024-03,1
STU_03255,Canada,23-27,Undergraduate,Referral,2024-03-12,3,2024,2024-03,1
STU_03256,United States,23-27,Undergraduate,Paid Ad,2022-08-16,8,2022,2022-08,1
STU_03257,United States,18-22,Postgraduate,Paid Ad,2023-10-29,10,2023,2023-10,1
STU_03258,United States,18-22,Postgraduate,Organic Search,2023-02-08,2,2023,2023-02,0
STU_03259,United Kingdom,18-22,Undergraduate,Paid Ad,2024-06-03,6,2024,2024-06,0
STU_03260,United States,23-27,Postgraduate,Paid Ad,2023-07-14,7,2023,2023-07,0
STU_03261,India,18-22,Postgraduate,Paid Ad,2022-10-20,10,2022,2022-10,0
STU_03262,India,18-22,Undergraduate,Paid Ad,2022-11-14,11,2022,2022-11,0
STU_03263,United States,28+,Postgraduate,Referral,2023-08-30,8,2023,2023-08,1
STU_03264,United States,23-27,Undergraduate,Paid Ad,2024-03-04,3,2024,2024-03,0
STU_03265,United Kingdom,23-27,Undergraduate,Organic Search,2022-08-04,8,2022,2022-08,1
STU_03266,United States,23-27,Undergraduate,Paid Ad,2024-01-31,1,2024,2024-01,1
STU_03267,India,18-22,Other,Organic Search,2024-01-06,1,2024,2024-01,1
STU_03268,Canada,18-22,Undergraduate,Organic Search,2023-10-30,10,2023,2023-10,1
STU_03269,India,18-22,Postgraduate,Social Media,2024-03-07,3,2024,2024-03,1
STU_03270,India,23-27,Undergraduate,Organic Search,2023-06-25,6,2023,2023-06,1
STU_03271,India,23-27,PhD,Social Media,2024-02-10,2,2024,2024-02,1
STU_03272,India,28+,Undergraduate,Paid Ad,2022-11-23,11,2022,2022-11,0
STU_03273,India,18-22,Postgraduate,Organic Search,2022-07-11,7,2022,2022-07,0
STU_03274,India,28+,Undergraduate,Organic Search,2022-12-01,12,2022,2022-12,1
STU_03275,Canada,23-27,Undergraduate,Referral,2023-12-22,12,2023,2023-12,1
STU_03276,India,28+,Postgraduate,Referral,2023-10-08,10,2023,2023-10,1
STU_03277,Canada,23-27,Undergraduate,Organic Search,2023-02-24,2,2023,2023-02,0
STU_03278,India,28+,Undergraduate,Paid Ad,2023-01-29,1,2023,2023-01,1
STU_03279,India,23-27,Postgraduate,Referral,2022-06-01,6,2022,2022-06,1
STU_03280,Canada,23-27,Undergraduate,Organic Search,2024-01-28,1,2024,2024-01,0
STU_03281,India,18-22,Undergraduate,Paid Ad,2023-06-02,6,2023,2023-06,0
STU_03282,United States,28+,Undergraduate,Paid Ad,2023-12-07,12,2023,2023-12,1
STU_03283,Australia,28+,Postgraduate,Paid Ad,2023-10-05,10,2023,2023-10,1
STU_03284,United Kingdom,18-22,Postgraduate,Organic Search,2024-03-20,3,2024,2024-03,1
STU_03285,India,18-22,Other,Organic Search,2024-05-05,5,2024,2024-05,0
STU_03286,United States,28+,Undergraduate,Organic Search,2022-10-13,10,2022,2022-10,1
STU_03287,United States,28+,PhD,Paid Ad,2023-08-07,8,2023,2023-08,1
STU_03288,India,23-27,Undergraduate,Organic Search,2022-07-10,7,2022,2022-07,1
STU_03289,India,23-27,Undergraduate,Paid Ad,2024-02-02,2,2024,2024-02,1
STU_03290,India,18-22,Undergraduate,Email Campaign,2022-12-03,12,2022,2022-12,0
STU_03291,India,18-22,Undergraduate,Paid Ad,2023-03-29,3,2023,2023-03,1
STU_03292,India,23-27,Undergraduate,Organic Search,2023-12-07,12,2023,2023-12,1
STU_03293,India,28+,Undergraduate,Organic Search,2022-11-22,11,2022,2022-11,1
STU_03294,Others,18-22,Postgraduate,Organic Search,2022-08-23,8,2022,2022-08,1
STU_03295,India,23-27,Undergraduate,Referral,2024-02-01,2,2024,2024-02,0
STU_03296,Australia,23-27,Undergraduate,Referral,2022-08-09,8,2022,2022-08,1
STU_03297,United States,18-22,Undergraduate,Referral,2023-09-18,9,2023,2023-09,1
STU_03298,India,18-22,Postgraduate,Paid Ad,2024-02-23,2,2024,2024-02,1
STU_03299,United States,18-22,PhD,Organic Search,2024-01-20,1,2024,2024-01,0
STU_03300,India,28+,Undergraduate,Paid Ad,2022-09-12,9,2022,2022-09,1
STU_03301,India,28+,Postgraduate,Referral,2022-08-08,8,2022,2022-08,1
STU_03302,India,18-22,Undergraduate,Paid Ad,2024-02-04,2,2024,2024-02,0
STU_03303,India,23-27,Undergraduate,Social Media,2024-03-15,3,2024,2024-03,1
STU_03304,India,28+,PhD,Organic Search,2024-06-19,6,2024,2024-06,1
STU_03305,United Kingdom,23-27,Undergraduate,Organic Search,2024-05-20,5,2024,2024-05,0
STU_03306,India,18-22,Postgraduate,Organic Search,2022-12-26,12,2022,2022-12,1
STU_03307,India,18-22,Postgraduate,Referral,2023-11-25,11,2023,2023-11,1
STU_03308,United States,23-27,Undergraduate,Email Campaign,2024-03-21,3,2024,2024-03,1
STU_03309,United States,18-22,Other,Organic Search,2023-11-01,11,2023,2023-11,0
STU_03310,United States,18-22,Undergraduate,Paid Ad,2023-10-05,10,2023,2023-10,1
STU_03311,India,18-22,Undergraduate,Organic Search,2024-05-01,5,2024,2024-05,1
STU_03312,India,18-22,Undergraduate,Social Media,2024-04-07,4,2024,2024-04,0
STU_03313,India,23-27,Undergraduate,Paid Ad,2022-07-22,7,2022,2022-07,1
STU_03314,India,18-22,Undergraduate,Paid Ad,2023-03-27,3,2023,2023-03,0
STU_03315,United States,18-22,Other,Email Campaign,2022-11-14,11,2022,2022-11,1
STU_03316,India,23-27,Undergraduate,Paid Ad,2023-07-11,7,2023,2023-07,0
STU_03317,Others,18-22,Postgraduate,Paid Ad,2023-02-24,2,2023,2023-02,0
STU_03318,India,18-22,Postgraduate,Organic Search,2024-05-07,5,2024,2024-05,1
STU_03319,United States,18-22,Other,Referral,2022-06-18,6,2022,2022-06,1
STU_03320,India,23-27,Postgraduate,Organic Search,2024-05-22,5,2024,2024-05,1
STU_03321,India,18-22,Other,Referral,2024-03-28,3,2024,2024-03,1
STU_03322,United States,23-27,Undergraduate,Organic Search,2024-04-17,4,2024,2024-04,0
STU_03323,United Kingdom,28+,Undergraduate,Referral,2023-06-15,6,2023,2023-06,1
STU_03324,India,23-27,Undergraduate,Paid Ad,2023-11-15,11,2023,2023-11,1
STU_03325,India,23-27,Postgraduate,Referral,2022-08-13,8,2022,2022-08,0
STU_03326,Canada,28+,Undergraduate,Paid Ad,2024-03-08,3,2024,2024-03,1
STU_03327,Canada,23-27,Other,Referral,2023-09-06,9,2023,2023-09,1
STU_03328,Australia,28+,Postgraduate,Referral,2023-02-24,2,2023,2023-02,1
STU_03329,United Kingdom,18-22,Other,Email Campaign,2023-10-22,10,2023,2023-10,1
STU_03330,United States,23-27,Undergraduate,Paid Ad,2022-12-04,12,2022,2022-12,0
STU_03331,India,18-22,Undergraduate,Email Campaign,2023-12-02,12,2023,2023-12,1
STU_03332,India,28+,Undergraduate,Organic Search,2023-12-04,12,2023,2023-12,0
STU_03333,United Kingdom,23-27,PhD,Social Media,2024-06-25,6,2024,2024-06,1
STU_03334,Canada,18-22,Postgraduate,Paid Ad,2022-11-18,11,2022,2022-11,1
STU_03335,Australia,23-27,Undergraduate,Referral,2023-08-10,8,2023,2023-08,1
STU_03336,India,23-27,Postgraduate,Referral,2024-04-03,4,2024,2024-04,1
STU_03337,United Kingdom,23-27,Undergraduate,Referral,2022-06-13,6,2022,2022-06,1
STU_03338,India,18-22,Postgraduate,Organic Search,2022-10-03,10,2022,2022-10,0
STU_03339,India,23-27,Undergraduate,Organic Search,2023-11-28,11,2023,2023-11,0
STU_03340,India,23-27,Undergraduate,Organic Search,2023-05-24,5,2023,2023-05,1
STU_03341,United Kingdom,28+,Postgraduate,Organic Search,2023-11-30,11,2023,2023-11,1
STU_03342,India,23-27,Undergraduate,Organic Search,2022-10-17,10,2022,2022-10,1
STU_03343,United Kingdom,23-27,Undergraduate,Referral,2024-05-14,5,2024,2024-05,1
STU_03344,India,23-27,Postgraduate,Paid Ad,2023-08-25,8,2023,2023-08,1
STU_03345,India,23-27,Undergraduate,Organic Search,2023-01-01,1,2023,2023-01,1
STU_03346,Others,28+,PhD,Paid Ad,2023-04-26,4,2023,2023-04,1
STU_03347,United States,18-22,Postgraduate,Social Media,2023-03-26,3,2023,2023-03,0
STU_03348,United States,23-27,Undergraduate,Referral,2023-02-01,2,2023,2023-02,1
STU_03349,India,18-22,Postgraduate,Organic Search,2023-06-24,6,2023,2023-06,1
STU_03350,Australia,23-27,Undergraduate,Organic Search,2023-11-03,11,2023,2023-11,1
STU_03351,India,23-27,Undergraduate,Organic Search,2024-01-30,1,2024,2024-01,0
STU_03352,India,18-22,PhD,Organic Search,2023-03-30,3,2023,2023-03,0
STU_03353,India,18-22,Undergraduate,Email Campaign,2024-04-30,4,2024,2024-04,1
STU_03354,United States,18-22,Postgraduate,Social Media,2023-04-28,4,2023,2023-04,0
STU_03355,United Kingdom,18-22,Undergraduate,Organic Search,2023-07-25,7,2023,2023-07,1
STU_03356,United States,18-22,Other,Organic Search,2023-12-26,12,2023,2023-12,1
STU_03357,India,18-22,PhD,Social Media,2023-08-04,8,2023,2023-08,1
STU_03358,United States,23-27,Postgraduate,Paid Ad,2023-02-21,2,2023,2023-02,0
STU_03359,Australia,23-27,Postgraduate,Organic Search,2023-01-03,1,2023,2023-01,1
STU_03360,United States,28+,Postgraduate,Referral,2023-02-22,2,2023,2023-02,0
STU_03361,United States,18-22,Postgraduate,Social Media,2022-06-04,6,2022,2022-06,0
STU_03362,United States,18-22,Undergraduate,Email Campaign,2023-11-04,11,2023,2023-11,1
STU_03363,India,28+,Undergraduate,Referral,2024-05-24,5,2024,2024-05,1
STU_03364,India,18-22,Undergraduate,Referral,2023-10-16,10,2023,2023-10,1
STU_03365,Others,28+,Postgraduate,Referral,2023-12-19,12,2023,2023-12,0
STU_03366,United Kingdom,23-27,Undergraduate,Organic Search,2023-03-05,3,2023,2023-03,1
STU_03367,United Kingdom,28+,Postgraduate,Organic Search,2023-10-29,10,2023,2023-10,1
STU_03368,United States,28+,Undergraduate,Organic Search,2024-03-29,3,2024,2024-03,1
STU_03369,India,28+,Undergraduate,Referral,2023-09-30,9,2023,2023-09,1
STU_03370,Australia,28+,Undergraduate,Paid Ad,2024-02-28,2,2024,2024-02,1
STU_03371,Others,18-22,Undergraduate,Organic Search,2023-08-04,8,2023,2023-08,1
STU_03372,Others,28+,Undergraduate,Social Media,2022-11-18,11,2022,2022-11,0
STU_03373,Canada,23-27,Postgraduate,Paid Ad,2023-01-25,1,2023,2023-01,1
STU_03374,India,18-22,Undergraduate,Referral,2022-06-08,6,2022,2022-06,1
STU_03375,Canada,18-22,Postgraduate,Organic Search,2024-01-27,1,2024,2024-01,1
STU_03376,Canada,23-27,Undergraduate,Paid Ad,2023-02-01,2,2023,2023-02,0
STU_03377,Others,28+,Undergraduate,Organic Search,2022-09-10,9,2022,2022-09,0
STU_03378,United States,23-27,Undergraduate,Referral,2022-06-29,6,2022,2022-06,0
STU_03379,India,18-22,Undergraduate,Email Campaign,2024-01-10,1,2024,2024-01,0
STU_03380,India,18-22,PhD,Referral,2022-10-26,10,2022,2022-10,0
STU_03381,India,18-22,PhD,Organic Search,2022-11-24,11,2022,2022-11,1
STU_03382,United States,18-22,Undergraduate,Organic Search,2023-06-27,6,2023,2023-06,1
STU_03383,India,23-27,Undergraduate,Email Campaign,2023-12-12,12,2023,2023-12,1
STU_03384,India,18-22,Postgraduate,Paid Ad,2022-07-06,7,2022,2022-07,0
STU_03385,India,23-27,Undergraduate,Email Campaign,2024-06-08,6,2024,2024-06,1
STU_03386,India,23-27,Undergraduate,Organic Search,2022-06-11,6,2022,2022-06,1
STU_03387,India,23-27,Other,Organic Search,2022-10-18,10,2022,2022-10,1
STU_03388,United States,18-22,Postgraduate,Referral,2024-02-21,2,2024,2024-02,1
STU_03389,India,23-27,Undergraduate,Organic Search,2022-09-04,9,2022,2022-09,1
STU_03390,United States,23-27,Undergraduate,Organic Search,2022-08-17,8,2022,2022-08,0
STU_03391,Canada,23-27,Undergraduate,Paid Ad,2023-04-20,4,2023,2023-04,1
STU_03392,India,18-22,PhD,Email Campaign,2023-10-21,10,2023,2023-10,1
STU_03393,United States,18-22,Undergraduate,Email Campaign,2022-06-07,6,2022,2022-06,1
STU_03394,United Kingdom,18-22,Postgraduate,Social Media,2023-01-17,1,2023,2023-01,1
STU_03395,India,18-22,Undergraduate,Organic Search,2022-10-26,10,2022,2022-10,0
STU_03396,United Kingdom,18-22,Postgraduate,Email Campaign,2023-03-04,3,2023,2023-03,0
STU_03397,India,23-27,Undergraduate,Social Media,2024-01-19,1,2024,2024-01,0
STU_03398,United States,18-22,Undergraduate,Referral,2023-06-20,6,2023,2023-06,1
STU_03399,India,18-22,Undergraduate,Referral,2022-09-05,9,2022,2022-09,0
STU_03400,United States,18-22,Other,Organic Search,2023-04-04,4,2023,2023-04,0
STU_03401,India,23-27,Undergraduate,Organic Search,2024-05-09,5,2024,2024-05,1
STU_03402,United States,18-22,Other,Paid Ad,2024-01-10,1,2024,2024-01,0
STU_03403,United Kingdom,23-27,Undergraduate,Referral,2022-11-22,11,2022,2022-11,1
STU_03404,United Kingdom,28+,Undergraduate,Paid Ad,2024-02-12,2,2024,2024-02,0
STU_03405,United States,18-22,Undergraduate,Email Campaign,2023-11-09,11,2023,2023-11,0
STU_03406,United States,18-22,Undergraduate,Paid Ad,2023-10-26,10,2023,2023-10,1
STU_03407,United States,18-22,Postgraduate,Paid Ad,2024-04-04,4,2024,2024-04,1
STU_03408,Canada,18-22,Undergraduate,Organic Search,2024-02-25,2,2024,2024-02,1
STU_03409,United States,23-27,PhD,Social Media,2024-06-24,6,2024,2024-06,0
STU_03410,United States,23-27,Undergraduate,Organic Search,2023-07-08,7,2023,2023-07,1
STU_03411,India,18-22,Undergraduate,Paid Ad,2023-01-22,1,2023,2023-01,0
STU_03412,India,18-22,Other,Paid Ad,2023-10-30,10,2023,2023-10,1
STU_03413,India,28+,Undergraduate,Email Campaign,2022-12-09,12,2022,2022-12,1
STU_03414,United States,28+,Undergraduate,Organic Search,2024-06-14,6,2024,2024-06,0
STU_03415,Canada,23-27,Undergraduate,Organic Search,2022-06-02,6,2022,2022-06,1
STU_03416,India,18-22,Postgraduate,Paid Ad,2023-06-21,6,2023,2023-06,1
STU_03417,United States,18-22,Postgraduate,Referral,2022-09-22,9,2022,2022-09,0
STU_03418,India,18-22,Postgraduate,Organic Search,2022-09-01,9,2022,2022-09,0
STU_03419,India,23-27,Postgraduate,Social Media,2022-09-03,9,2022,2022-09,1
STU_03420,India,23-27,PhD,Referral,2023-10-20,10,2023,2023-10,0
STU_03421,United States,23-27,Postgraduate,Paid Ad,2024-01-13,1,2024,2024-01,1
STU_03422,India,23-27,PhD,Organic Search,2024-06-20,6,2024,2024-06,0
STU_03423,India,28+,Undergraduate,Organic Search,2023-12-13,12,2023,2023-12,1
STU_03424,United Kingdom,28+,Postgraduate,Referral,2024-02-02,2,2024,2024-02,1
STU_03425,Canada,23-27,Undergraduate,Paid Ad,2022-09-30,9,2022,2022-09,0
STU_03426,Canada,18-22,Postgraduate,Paid Ad,2023-11-18,11,2023,2023-11,1
STU_03427,India,18-22,Postgraduate,Social Media,2023-02-21,2,2023,2023-02,1
STU_03428,India,18-22,PhD,Organic Search,2022-06-19,6,2022,2022-06,1
STU_03429,United Kingdom,18-22,Undergraduate,Paid Ad,2023-04-28,4,2023,2023-04,1
STU_03430,United States,18-22,Postgraduate,Referral,2024-01-10,1,2024,2024-01,0
STU_03431,India,23-27,Undergraduate,Paid Ad,2023-08-17,8,2023,2023-08,1
STU_03432,United States,28+,Postgraduate,Paid Ad,2024-03-21,3,2024,2024-03,1
STU_03433,India,18-22,Undergraduate,Paid Ad,2023-11-02,11,2023,2023-11,0
STU_03434,Others,18-22,PhD,Organic Search,2023-03-23,3,2023,2023-03,1
STU_03435,Canada,23-27,Postgraduate,Social Media,2023-10-26,10,2023,2023-10,1
STU_03436,United States,18-22,Undergraduate,Email Campaign,2023-06-03,6,2023,2023-06,1
STU_03437,India,18-22,Undergraduate,Organic Search,2023-09-09,9,2023,2023-09,0
STU_03438,United States,18-22,Postgraduate,Referral,2022-10-21,10,2022,2022-10,0
STU_03439,India,23-27,Undergraduate,Paid Ad,2024-03-05,3,2024,2024-03,1
STU_03440,India,18-22,Undergraduate,Organic Search,2023-07-13,7,2023,2023-07,1
STU_03441,India,18-22,Undergraduate,Organic Search,2023-08-11,8,2023,2023-08,1
STU_03442,India,23-27,Postgraduate,Organic Search,2022-08-28,8,2022,2022-08,0
STU_03443,United States,28+,Postgraduate,Organic Search,2022-10-09,10,2022,2022-10,1
STU_03444,United States,18-22,Postgraduate,Paid Ad,2022-07-01,7,2022,2022-07,1
STU_03445,India,18-22,Other,Referral,2023-08-14,8,2023,2023-08,1
STU_03446,India,23-27,Other,Organic Search,2023-02-20,2,2023,2023-02,1
STU_03447,Others,18-22,Undergraduate,Referral,2022-10-26,10,2022,2022-10,1
STU_03448,India,18-22,Undergraduate,Paid Ad,2022-06-26,6,2022,2022-06,0
STU_03449,Others,28+,Undergraduate,Social Media,2024-03-02,3,2024,2024-03,1
STU_03450,United States,18-22,Undergraduate,Paid Ad,2023-05-25,5,2023,2023-05,1
STU_03451,United Kingdom,23-27,Undergraduate,Paid Ad,2023-04-22,4,2023,2023-04,0
STU_03452,United States,18-22,Undergraduate,Paid Ad,2023-07-09,7,2023,2023-07,0
STU_03453,Australia,23-27,Other,Social Media,2023-05-26,5,2023,2023-05,1
STU_03454,Others,23-27,Undergraduate,Email Campaign,2022-08-18,8,2022,2022-08,0
STU_03455,United States,28+,Postgraduate,Organic Search,2023-08-27,8,2023,2023-08,1
STU_03456,United States,23-27,Postgraduate,Paid Ad,2022-08-22,8,2022,2022-08,1
STU_03457,United Kingdom,18-22,Postgraduate,Email Campaign,2022-09-20,9,2022,2022-09,0
STU_03458,India,28+,PhD,Organic Search,2022-10-07,10,2022,2022-10,1
STU_03459,Canada,23-27,Postgraduate,Email Campaign,2023-08-04,8,2023,2023-08,1
STU_03460,United Kingdom,18-22,Undergraduate,Referral,2023-05-11,5,2023,2023-05,1
STU_03461,India,23-27,Undergraduate,Paid Ad,2023-06-01,6,2023,2023-06,0
STU_03462,United States,18-22,Undergraduate,Referral,2023-03-17,3,2023,2023-03,0
STU_03463,United States,18-22,Undergraduate,Organic Search,2022-12-18,12,2022,2022-12,0
STU_03464,India,18-22,Postgraduate,Referral,2023-08-14,8,2023,2023-08,1
STU_03465,United Kingdom,23-27,Postgraduate,Organic Search,2023-10-28,10,2023,2023-10,0
STU_03466,India,18-22,Undergraduate,Referral,2023-12-02,12,2023,2023-12,1
STU_03467,United Kingdom,28+,Undergraduate,Organic Search,2022-09-09,9,2022,2022-09,0
